STID,Year,Ptype,FirstLeaf,FirstBloom
301401,1990,1,116,145
301401,1991,1,105,134
301401,1992,1,120,143
301401,1993,1,110,145
301401,1994,1,117,147
301401,1995,1,108,146
301401,1997,1,121,149
301401,1998,1,100,119
301401,1999,1,999,133
301401,2000,1,108,136
301401,2001,1,110,132
301401,2002,1,105,143
301401,2003,1,104,144
301623,1967,1,91,150
301623,1968,1,105,151
301623,1969,1,105,140
301623,1970,1,118,999
301623,1971,1,130,145
301623,1972,1,127,145
301623,1973,1,105,138
301623,1974,1,119,143
301623,1975,1,129,142
301623,1976,1,107,134
301623,1977,1,112,138
301623,1978,1,133,146
301623,1979,1,125,138
301623,1980,1,106,144
301623,1981,1,111,141
301623,1982,1,123,138
301623,1983,1,125,152
301623,1984,1,118,999
301623,1985,1,108,999
301974,1967,1,101,999
301974,1968,1,94,130
301974,1969,1,102,129
301974,1970,1,116,131
301974,1971,1,117,137
301974,1972,1,122,140
301974,1973,1,94,126
301974,1974,1,104,130
301974,1975,1,120,137
301974,1976,1,96,123
301974,1977,1,101,118
301974,1978,1,126,144
301974,1979,1,113,129
301974,1980,1,112,134
301974,1981,1,95,127
301974,1982,1,110,131
301974,1983,1,117,133
301974,1984,1,119,138
301974,1985,1,104,123
301974,1986,1,87,119
302554,1967,1,117,153
302554,1968,1,105,138
302554,1969,1,107,149
302554,1970,1,113,143
302554,1972,1,133,147
303033,1967,1,89,139
303033,1968,1,89,125
303033,1969,1,92,135
303033,1972,1,89,137
303033,1973,1,71,126
303033,1975,1,119,138
303033,1976,1,86,126
303033,1977,1,82,120
303033,1979,1,82,138
303033,1980,1,92,139
303033,1981,1,89,135
303033,1982,1,106,133
303033,1983,1,90,139
303033,1984,1,110,143
303033,1985,1,93,109
303033,1986,1,85,122
303033,1987,1,100,122
303033,1989,1,103,136
303033,1990,1,99,116
303033,1991,1,93,124
303033,1993,1,113,128
303033,1994,1,110,136
303033,1995,1,118,135
303038,1967,1,95,151
303038,1968,1,90,126
303038,1969,1,105,137
303038,1970,1,113,131
303038,1971,1,110,142
303038,1972,1,123,141
303038,1973,1,97,999
303177,1965,1,119,140
303177,1966,1,110,147
303177,1967,1,93,150
303177,1968,1,97,135
303177,1969,1,102,137
303177,1970,1,99,133
303177,1971,1,105,145
303177,1972,1,120,145
303177,1973,1,88,136
303177,1974,1,104,139
303177,1975,1,114,141
303177,1976,1,87,133
303177,1977,1,91,127
303177,1978,1,112,145
303177,1979,1,94,133
303177,1980,1,100,140
303177,1981,1,92,131
303177,1982,1,110,133
303177,1983,1,102,143
303177,1984,1,112,146
303177,1985,1,97,130
303177,1986,1,88,127
303177,1987,1,98,129
303177,1988,1,96,139
303177,1989,1,108,141
303284,1968,1,97,139
303284,1969,1,113,999
303284,1970,1,119,137
303284,1971,1,131,148
303284,1972,1,127,143
303284,1973,1,95,130
303284,1974,1,106,144
303284,1975,1,106,138
303284,1976,1,108,125
303284,1977,1,105,132
303284,1979,1,108,123
303284,1980,1,103,136
303284,1983,1,123,167
303284,1984,1,119,145
303284,1985,1,110,123
303360,1967,1,108,999
303360,1968,1,109,999
303360,1969,1,114,145
303360,1970,1,117,999
303360,1971,1,129,999
303360,1972,1,107,999
303360,1973,1,108,999
303360,1974,1,119,999
303360,1975,1,115,999
303360,1976,1,77,999
303360,1978,1,131,999
303360,1979,1,112,999
303360,1980,1,108,999
303360,1981,1,102,999
303360,1982,1,116,999
303360,1983,1,121,999
303360,1985,1,110,999
303360,1986,1,105,999
303360,1988,1,111,999
303360,1989,1,125,999
303360,1990,1,107,999
303360,1991,1,105,999
303360,1992,1,120,999
303360,1993,1,102,138
303360,1994,1,118,136
303360,1995,1,120,999
303360,1996,1,121,140
303360,1997,1,999,149
303360,1998,1,99,999
303360,1999,1,108,132
303360,2000,1,117,132
303360,2001,1,119,130
303360,2002,1,85,114
303781,1967,1,90,144
303781,1968,1,92,128
303781,1969,1,96,132
303781,1970,1,101,132
303781,1971,1,102,138
303781,1972,1,105,137
303781,1973,1,85,999
304174,1967,1,96,152
304174,1968,1,91,131
304174,1969,1,105,130
304174,1970,1,108,124
304174,1971,1,129,140
304174,1972,1,122,141
304174,1973,1,92,135
304174,1974,1,107,139
304174,1975,1,124,137
304174,1976,1,87,131
304174,1977,1,98,999
304174,1978,1,127,141
304174,1979,1,113,129
304174,1980,1,111,142
304174,1981,1,93,131
304174,1982,1,118,133
304174,1984,1,114,147
304174,1985,1,107,129
304174,1986,1,90,999
304647,1968,1,114,149
304647,1969,1,130,999
304647,1970,1,112,144
304647,1971,1,132,151
304647,1972,1,135,150
304647,1973,1,109,999
304715,1967,1,91,148
304715,1968,1,96,133
304715,1969,1,102,143
304715,1970,1,100,139
304715,1971,1,108,144
304715,1972,1,119,145
304715,1973,1,80,141
304731,1967,1,98,148
304731,1968,1,105,999
304731,1969,1,109,141
304731,1971,1,129,999
304731,1972,1,135,999
304731,1976,1,101,999
304731,1977,1,108,136
304731,1978,1,108,136
304731,1979,1,115,136
304731,1980,1,111,139
304731,1981,1,108,136
304731,1982,1,115,143
304791,1967,1,110,152
304791,1968,1,104,142
304791,1969,1,114,145
304791,1970,1,117,131
304808,1967,1,94,999
304808,1968,1,99,141
304808,1969,1,105,999
304808,1970,1,107,999
304808,1971,1,126,147
304808,1972,1,126,146
304808,1973,1,106,999
304808,1974,1,111,144
304808,1975,1,122,142
304808,1976,1,101,132
304808,1977,1,104,137
304808,1978,1,129,145
304808,1979,1,116,135
304808,1980,1,120,145
304808,1981,1,104,999
304808,1982,1,123,137
304808,1983,1,119,139
304808,1984,1,119,149
304808,1985,1,108,136
304808,1986,1,93,132
304808,1988,1,111,136
304808,1989,1,115,142
304808,1991,1,104,129
304808,1992,1,116,137
304808,1993,1,100,131
304849,1967,1,91,999
304849,1968,1,92,133
304849,1969,1,104,138
304849,1970,1,114,135
304849,1971,1,109,143
304849,1972,1,120,143
304849,1973,1,92,131
304849,1974,1,104,139
304849,1975,1,118,140
304849,1976,1,95,131
304849,1977,1,93,125
304849,1978,1,117,145
304849,1979,1,103,128
304849,1980,1,103,132
304849,1981,1,92,136
304849,1982,1,106,133
304849,1983,1,100,134
304849,1984,1,111,139
304849,1985,1,999,129
304849,1986,1,91,126
304849,1987,1,94,119
304849,1988,1,96,134
304849,1989,1,105,143
304849,1990,1,84,121
304849,1991,1,94,129
304849,1992,1,113,135
304849,1994,1,105,137
304912,1967,1,119,154
304912,1968,1,109,144
304912,1969,1,118,148
304912,1970,1,118,139
304912,1971,1,132,152
304912,1973,1,105,141
304912,1974,1,118,999
304912,1975,1,130,140
304912,1976,1,112,139
304912,1977,1,117,134
304912,1978,1,133,145
304912,1979,1,115,139
304912,1980,1,123,143
304912,1981,1,115,140
304912,1982,1,124,139
304912,1983,1,124,149
304912,1984,1,128,150
304912,1985,1,119,135
304912,1986,1,114,138
305426,1967,1,93,155
305426,1968,1,94,999
305426,1969,1,108,999
305426,1970,1,110,999
305426,1971,1,108,999
305426,1972,1,92,999
305426,1973,1,92,999
305426,1974,1,92,999
305426,1975,1,103,144
305426,1976,1,88,999
305426,1977,1,92,137
305426,1978,1,96,999
305426,1979,1,89,999
305426,1980,1,92,999
305426,1981,1,999,140
305426,1982,1,113,999
305426,1983,1,117,146
305426,1984,1,118,999
305426,1985,1,102,121
305426,1986,1,97,138
305512,1967,1,110,999
305512,1968,1,106,124
305512,1969,1,111,146
305512,1972,1,125,145
305512,1973,1,110,135
305512,1974,1,117,138
305512,1975,1,128,139
305512,1976,1,113,135
305512,1977,1,118,131
305512,1978,1,999,137
305512,1979,1,121,130
305512,1981,1,95,123
305512,1982,1,116,127
305512,1983,1,111,138
305604,1967,1,97,143
305604,1968,1,102,149
305604,1969,1,110,138
305604,1970,1,117,139
305604,1971,1,130,141
305604,1972,1,124,146
305604,1973,1,103,144
305604,1974,1,93,140
305604,1975,1,127,141
305604,1976,1,108,133
305604,1977,1,104,133
305604,1978,1,130,148
305604,1979,1,114,134
305604,1980,1,125,138
305604,1981,1,102,140
305604,1982,1,121,135
305604,1983,1,121,144
305604,1984,1,999,143
305604,1985,1,120,136
305604,1986,1,105,125
305711,1967,1,115,999
305711,1968,1,106,999
305711,1969,1,132,999
305711,1970,1,122,999
305711,1972,1,142,999
305711,1973,1,123,999
305711,1974,1,130,999
305711,1975,1,130,999
305711,1976,1,124,999
305711,1977,1,111,999
305711,1978,1,132,999
305711,1979,1,122,999
305711,1980,1,121,999
305711,1981,1,98,999
305711,1982,1,121,999
305711,1983,1,122,999
305711,1984,1,116,999
305711,1985,1,112,999
305711,1986,1,106,999
305711,1987,1,107,999
305711,1988,1,122,999
305711,1989,1,122,999
305711,1990,1,117,999
305711,1991,1,109,999
305711,1992,1,127,999
305711,1993,1,119,999
305711,1994,1,124,999
305711,1995,1,123,999
305821,1967,1,92,999
305821,1968,1,93,120
305821,1969,1,96,120
305821,1970,1,98,128
305821,1971,1,93,130
305821,1972,1,92,126
305821,1973,1,75,116
305821,1974,1,77,116
305821,1975,1,91,130
305821,1976,1,67,108
305821,1977,1,74,113
305821,1978,1,94,130
305821,1979,1,89,123
305821,1980,1,97,124
305821,1981,1,89,116
305821,1982,1,95,122
305821,1983,1,79,122
305821,1984,1,93,999
306774,1967,1,90,143
306774,1968,1,100,129
306774,1969,1,99,131
306774,1970,1,107,132
306774,1971,1,102,139
306774,1972,1,102,137
306774,1973,1,76,127
306774,1974,1,92,130
306774,1975,1,106,137
306774,1976,1,85,118
306774,1977,1,999,122
306774,1978,1,101,140
306774,1979,1,91,129
306774,1980,1,105,133
306774,1981,1,91,124
306774,1982,1,108,132
306774,1983,1,97,132
306774,1984,1,104,999
306774,1985,1,89,120
306774,1986,1,91,126
306774,1987,1,91,129
306774,1988,1,94,134
306774,1989,1,85,134
306774,1990,1,75,121
306774,1991,1,88,122
306774,1992,1,111,135
306774,1993,1,103,127
306774,1994,1,93,128
306774,1995,1,82,131
306774,1996,1,89,133
306774,1997,1,93,132
306774,1998,1,79,115
306774,1999,1,91,127
306774,2000,1,82,126
306774,2001,1,95,122
306774,2002,1,74,117
306774,2003,1,91,126
307134,1968,1,72,123
307134,1972,1,999,133
307134,1973,1,94,126
307134,1974,1,98,125
307134,1975,1,109,137
307134,1976,1,92,121
307134,1977,1,91,120
307134,1978,1,100,140
307134,1979,1,92,130
307134,1980,1,103,133
307134,1984,1,106,136
307317,1969,1,105,149
307317,1970,1,118,141
307317,1971,1,136,152
307317,1972,1,134,146
307317,1973,1,107,142
307317,1974,1,110,145
307317,1975,1,133,144
307317,1976,1,110,136
307317,1977,1,115,140
307317,1978,1,138,147
307317,1979,1,116,132
307317,1980,1,93,140
307317,1982,1,121,139
307317,1983,1,126,148
307317,1984,1,130,149
307317,1985,1,119,138
307317,1986,1,114,138
307484,1967,1,105,153
307484,1968,1,102,134
307484,1969,1,103,135
307484,1970,1,116,134
307484,1971,1,119,143
307484,1972,1,131,143
307484,1973,1,112,999
307633,1967,1,91,140
307633,1968,1,89,125
307633,1969,1,88,123
307633,1970,1,92,130
307633,1971,1,113,136
307633,1972,1,113,134
307633,1973,1,100,120
307633,1974,1,96,121
307633,1975,1,110,135
307633,1976,1,91,114
307633,1977,1,92,119
307633,1978,1,104,133
307633,1979,1,102,128
307633,1980,1,100,130
307633,1981,1,91,123
307842,1967,1,95,147
307842,1968,1,96,132
307842,1969,1,110,142
307842,1970,1,117,136
307842,1971,1,124,143
307842,1972,1,126,143
307842,1973,1,91,129
307842,1974,1,103,141
307842,1975,1,118,133
307842,1976,1,109,123
307842,1977,1,106,119
307842,1978,1,126,144
307842,1979,1,116,131
307842,1980,1,111,137
307842,1981,1,98,130
307842,1982,1,105,132
307842,1983,1,116,139
307842,1985,1,100,130
308088,1969,1,113,999
308088,1970,1,110,132
308088,1971,1,127,146
308088,1972,1,125,144
308088,1973,1,105,140
308088,1974,1,110,140
308088,1975,1,122,140
308088,1976,1,107,129
308088,1977,1,103,999
308088,1978,1,131,147
308088,1979,1,113,133
308088,1980,1,123,141
308088,1981,1,105,135
308088,1982,1,121,138
308088,1983,1,112,135
308088,1985,1,105,999
308746,1967,1,92,153
308746,1968,1,95,132
308746,1969,1,104,127
308746,1970,1,107,132
308746,1971,1,111,140
308746,1972,1,122,140
308746,1973,1,103,130
308746,1974,1,105,133
308746,1975,1,115,139
308746,1976,1,105,131
308746,1977,1,101,127
308746,1978,1,111,143
308746,1979,1,103,131
308746,1980,1,99,128
308746,1981,1,90,129
308746,1982,1,108,135
308746,1983,1,101,139
308746,1984,1,101,143
308746,1985,1,88,128
308746,1986,1,93,124
308936,1967,1,110,999
308936,1968,1,99,149
308936,1969,1,110,133
308936,1970,1,108,139
308936,1971,1,116,129
308936,1972,1,111,143
308936,1973,1,96,111
308936,1974,1,108,136
308936,1975,1,117,140
308936,1976,1,100,135
308936,1977,1,107,134
308936,1978,1,134,145
308936,1979,1,120,132
308936,1980,1,123,138
308936,1981,1,96,140
308936,1982,1,122,138
308936,1983,1,123,141
308936,1984,1,101,124
308936,1985,1,120,141
308936,1986,1,119,129
308936,1990,1,110,125
308936,1992,1,131,141
308936,1993,1,110,124
308962,1968,1,112,999
308962,1969,1,120,140
308962,1970,1,117,137
308962,1971,1,135,146
308962,1972,1,124,138
308962,1973,1,118,999
309189,1967,1,91,146
309189,1968,1,95,134
309189,1969,1,103,137
309189,1970,1,110,134
309189,1971,1,107,145
309189,1972,1,109,143
309189,1973,1,74,129
309189,1974,1,94,136
309189,1975,1,109,141
309189,1976,1,86,126
309189,1977,1,89,122
309189,1978,1,109,145
309189,1979,1,92,131
309189,1980,1,102,142
309189,1981,1,91,128
309189,1982,1,106,132
309189,1983,1,91,133
309189,1984,1,112,145
309189,1986,1,90,124
309189,1988,1,96,131
309189,1989,1,114,141
309189,1990,1,106,121
309189,1992,1,122,137
309189,1993,1,115,130
309189,1994,1,110,140
309189,1996,1,112,999
315890,1975,1,76,999
315890,1978,1,79,99
315890,1980,1,72,107
315890,1981,1,56,105
317615,1976,1,53,73
317615,1978,1,75,95
317615,1980,1,71,98
317615,1981,1,60,93
322188,1962,1,114,154
322188,1963,1,111,151
322188,1964,1,130,145
322188,1965,1,131,155
322188,1966,1,131,148
322188,1967,1,135,158
322188,1968,1,113,152
322188,1969,1,115,142
322188,1970,1,136,152
322188,1971,1,130,999
322188,1972,1,139,149
322188,1973,1,124,145
322188,1974,1,119,149
322188,1975,1,134,155
322188,1976,1,126,140
322188,1977,1,109,128
322188,1978,1,126,141
322188,1979,1,136,153
322188,1980,1,113,128
322188,1981,1,108,125
322188,1982,1,125,151
322188,1983,1,122,148
322188,1984,1,131,145
322188,1985,1,115,126
322188,1986,1,121,140
322188,1987,1,107,124
322188,1988,1,114,136
322188,1989,1,112,140
322188,1990,1,113,148
322188,1991,1,117,140
322188,1992,1,116,133
324958,1962,1,119,159
324958,1963,1,108,158
324958,1964,1,117,149
324958,1965,1,115,157
324958,1966,1,140,168
324958,1967,1,137,158
324958,1968,1,110,154
324958,1969,1,114,148
324958,1971,1,118,159
324958,1972,1,114,160
324958,1973,1,130,151
325993,1962,1,128,152
325993,1963,1,110,148
325993,1964,1,117,141
325993,1965,1,126,151
325993,1966,1,126,152
325993,1967,1,134,150
325993,1968,1,120,151
325993,1969,1,108,144
325993,1970,1,129,156
325993,1971,1,114,140
325993,1972,1,126,143
325993,1973,1,108,140
329430,1962,1,107,140
329430,1963,1,97,145
329430,1964,1,109,138
329430,1965,1,122,150
329430,1966,1,110,148
329430,1967,1,132,152
329430,1968,1,113,148
329430,1969,1,104,139
329430,1970,1,126,154
329430,1971,1,107,141
329430,1972,1,110,145
329430,1973,1,106,138
333874,1961,1,112,133
333874,1962,1,106,128
333874,1963,1,95,125
333874,1964,1,101,127
333874,1965,1,101,131
333874,1967,1,93,999
333874,1968,1,87,126
333874,1969,1,104,129
333874,1970,1,98,123
333874,1971,1,93,131
333874,1972,1,102,999
333874,1973,1,75,999
333874,1974,1,91,123
333874,1975,1,81,134
333874,1976,1,65,118
333874,1977,1,86,103
333874,1978,1,105,137
333874,1980,1,108,129
333874,1981,1,87,118
333874,1982,1,109,126
333874,1983,1,62,127
333874,1984,1,101,140
333874,1988,1,94,129
333874,1989,1,89,131
333874,1990,1,74,119
333874,1991,1,84,119
333874,1992,1,104,132
333874,1993,1,101,128
333874,1994,1,113,127
337120,1962,1,89,120
337120,1963,1,87,111
337120,1964,1,85,117
337120,1965,1,88,120
337120,1966,1,77,117
337120,1968,1,78,103
337120,1969,1,91,116
337120,1971,1,98,116
337120,1972,1,84,112
337120,1973,1,65,999
339312,1962,1,87,127
339312,1963,1,91,130
339312,1964,1,108,127
339312,1965,1,97,127
339312,1966,1,80,134
339312,1967,1,91,121
339312,1968,1,999,122
339312,1969,1,103,125
339312,1970,1,106,127
339312,1971,1,100,136
339312,1972,1,102,125
339312,1973,1,70,120
339312,1974,1,67,122
339312,1975,1,83,136
339312,1976,1,63,77
339312,1977,1,73,113
339312,1978,1,105,137
339312,1979,1,90,120
339312,1980,1,111,129
339312,1981,1,92,125
339312,1982,1,92,128
339312,1983,1,67,129
339312,1984,1,100,139
339312,1986,1,86,118
339312,1988,1,90,128
339312,1989,1,84,134
339312,1990,1,75,117
339312,1991,1,84,116
339312,1992,1,103,125
339312,1993,1,104,127
339312,1994,1,104,126
339312,1995,1,104,130
339312,1996,1,104,127
339312,1997,1,98,130
339312,1998,1,88,112
339312,1999,1,92,121
339312,2000,1,68,116
339312,2001,1,97,120
339312,2002,1,102,112
339312,2003,1,89,119
340535,1974,1,85,98
340535,1976,1,49,93
340535,1977,1,69,96
340535,1978,1,79,93
340535,1979,1,79,103
340535,1981,1,59,86
340535,1982,1,74,90
340535,1983,1,65,116
340535,1984,1,65,104
340535,1989,1,79,98
340535,1990,1,71,108
350041,1957,2,999,105
350041,1958,2,999,110
350041,1959,2,999,102
350041,1960,2,999,105
350041,1961,2,999,101
350041,1962,2,999,108
350041,1963,2,999,116
350041,1964,2,999,115
350041,1965,2,999,106
350041,1966,2,999,100
350041,1967,2,999,94
350041,1968,2,74,85
350041,1969,2,999,95
350197,1957,2,999,125
350197,1958,2,999,130
350197,1959,2,999,128
350197,1960,2,999,130
350197,1961,2,999,137
350265,1957,2,999,100
350265,1958,2,999,105
350265,1960,2,999,100
350265,1961,2,999,92
350265,1966,2,999,94
350265,1967,2,60,105
350265,1968,2,63,95
350318,1957,2,999,100
350318,1967,2,100,133
350318,1968,2,56,103
350318,1969,2,83,126
350318,1970,2,41,103
350318,1971,2,42,120
350318,1972,2,74,999
350318,1973,2,53,110
350328,1967,2,105,138
350328,1968,2,81,122
350328,1969,2,85,125
350328,1970,2,37,105
350328,1971,2,46,126
350328,1972,2,66,130
350356,1957,2,999,151
350356,1958,2,999,144
350356,1959,2,999,161
350356,1960,2,999,148
350356,1961,2,999,152
350356,1962,2,999,159
350356,1963,2,999,149
350356,1965,2,999,156
350541,1967,2,999,140
350541,1970,2,999,142
350541,1971,2,112,133
350541,1972,2,76,132
350541,1973,2,97,134
350652,1983,2,999,139
350652,1984,2,82,145
350652,1985,2,98,133
350652,1986,2,67,125
350652,1987,2,85,117
350652,1988,2,81,130
350652,1989,2,100,127
350652,1990,2,91,99
350652,1991,2,73,85
350652,1992,2,56,72
350781,1957,2,999,119
350781,1958,2,999,120
350781,1959,2,999,118
350781,1961,2,999,102
350781,1964,2,999,139
350781,1965,2,999,117
350781,1966,2,999,110
350897,1957,2,999,100
350897,1958,2,999,100
350897,1959,2,999,103
350897,1960,2,999,111
350897,1961,2,999,95
350897,1962,2,999,108
350897,1963,2,999,119
350897,1964,2,999,112
350897,1965,2,999,103
350897,1966,2,999,105
350897,1967,2,65,121
350897,1968,2,59,87
350897,1969,2,73,110
350897,1970,2,55,87
350897,1971,2,71,111
350897,1972,2,65,107
350897,1974,2,56,103
350897,1976,2,74,106
350897,1977,2,60,101
350897,1978,2,67,88
350897,1979,2,67,99
350897,1980,2,69,105
