State,SUID,STAID,STAID-Gage,SNAME,Landuse,Area,SampleType,Date,Time,Month,Season,Sample period,State sampling period,AmmoniaCen,Ammonia,Discharge instant.,Dissolved oxygen,TKNCensoredwf,NH3PorgNwf,NH3PorgNwuCensored,NH3PorgNwu,NoxwfCensored,Noxwf,Total Nitrogen-calc.,NitritewfCensored,Nitritewf,PO4wfCensored,PO4wf,TpwfCensored,Tpwf,TpwuCensored,Tpwu,Conductivity25C,Temp,pH
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,02/20/1997,1055,2,Winter,Loading,Other,-,0.17,334,14.5,-,0.5,-,0.6,-,1.1,1.7,-,0.04,<,0.01,<,0.01,-,0.03,1080,1.5,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,02/22/1997,1410,2,Winter,Loading,Other,-,0.12,976,12.8,-,0.606,-,0.885,-,0.98,1.862,-,0.04,-,0.013,-,0.069,-,0.233,950,2,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,03/18/1997,1115,3,Winter,Loading,Other,-,0.103,541,,-,0.424,-,0.54,-,0.93,1.47,-,0.021,<,0.01,<,0.01,<,0.01,796,3,8.3
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,03/27/1997,1040,3,Winter,Loading,Other,-,0.15,463,,-,0.4,-,0.6,-,0.92,1.52,<,0.01,<,0.01,<,0.01,-,0.02,880,4.5,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,04/08/1997,1350,4,Spring,Loading,Other,-,0.1,593,12.9,-,0.4,-,0.6,-,0.74,1.34,-,0.01,<,0.01,-,0.01,-,0.04,750,6,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,04/16/1997,1125,4,Spring,Loading,Other,-,0.12,381,12,-,0.4,-,0.5,-,0.85,1.35,-,0.01,<,0.01,-,0.02,-,0.02,768,9.5,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,04/22/1997,1300,4,Spring,Loading,Other,-,0.094,306,11.3,-,0.393,-,0.629,-,1.07,1.7,-,0.013,<,0.01,<,0.01,-,0.033,804,9,8.4
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,05/01/1997,1125,5,Spring,Loading,Other,-,0.111,234,10.2,-,0.48,-,0.65,-,1.44,2.088,-,0.024,<,0.01,<,0.01,-,0.022,810,12,8.3
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,05/08/1997,950,5,Spring,Loading,Other,-,0.102,387,11,-,0.401,-,0.568,-,0.95,1.52,-,0.012,<,0.01,-,0.021,-,0.028,742,11,8.3
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,05/14/1997,1220,5,Spring,Loading,Other,-,0.082,348,12.4,-,0.329,-,0.608,-,0.74,1.345,-,0.015,<,0.01,<,0.01,-,0.017,763,11,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,05/21/1997,1020,5,Spring,Loading,Other,<,0.015,506,10.6,-,0.429,-,0.56,-,0.6,1.163,-,0.014,<,0.01,<,0.01,-,0.022,750,11.5,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,05/29/1997,1100,5,Spring,Loading,Other,-,0.132,357,8.9,-,0.625,-,0.762,-,1.15,1.916,-,0.025,-,0.015,<,0.01,-,0.067,760,15,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,06/18/1997,950,6,Spring,Loading,State,-,0.156,182,7.8,-,0.561,-,0.632,-,2.16,2.794,-,0.045,-,0.036,-,0.046,-,0.059,784,18,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,06/25/1997,1140,6,Spring,Loading,State,-,0.104,254,7.1,-,0.446,-,0.701,-,1.01,1.712,-,0.036,-,0.033,-,0.031,-,0.091,732,24,8.3
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,07/02/1997,1030,7,Summer,Uptake,State,-,0.077,361,7.2,-,0.497,-,1.058,-,1.13,2.189,-,0.042,-,0.043,-,0.037,-,0.236,670,23.5,8.1
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,07/09/1997,950,7,Summer,Uptake,State,-,0.092,193,8.2,-,0.675,-,0.809,-,3.46,4.269,-,0.048,-,0.044,-,0.056,-,0.105,888,19,8.5
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,07/17/1997,1050,7,Summer,Uptake,State,-,0.083,110,6.4,-,0.505,-,0.603,-,1.91,2.511,-,0.056,-,0.021,-,0.017,-,0.061,833,,8.4
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,07/30/1997,1240,7,Summer,Uptake,State,-,0.129,99,7.1,-,0.54,-,0.666,-,1.34,2.01,-,0.044,-,0.051,-,0.052,-,0.078,784,22.5,8.4
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,08/06/1997,1100,8,Summer,Uptake,State,-,0.166,68.3,8.2,-,0.652,-,0.677,-,2.02,2.7,-,0.049,-,0.044,-,0.036,-,0.064,927,19,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,08/20/1997,1100,8,Summer,Uptake,State,-,0.099,149,8.4,-,0.513,-,0.634,-,1.42,2.053,-,0.031,<,0.01,-,0.025,-,0.085,773,19,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,09/04/1997,1120,9,Summer,Uptake,State,-,0.079,120,9.7,-,0.592,-,0.52,-,1.92,2.436,-,0.025,-,0.035,-,0.05,-,0.051,804,15.5,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,09/10/1997,1315,9,Summer,Uptake,State,-,0.549,897,7,-,1.17,-,2.032,-,0.96,2.992,-,0.029,-,0.044,-,0.044,-,0.233,401,18,7.9
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,10/15/1997,1240,10,Fall,Uptake,Other,-,0.052,202,10.5,-,0.329,-,0.393,-,1.01,1.404,-,0.017,-,0.037,-,0.032,-,0.044,660,12,8.3
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,10/30/1997,1300,10,Fall,Uptake,Other,-,0.074,188,12.3,-,0.378,-,0.548,-,1.4,1.95,-,0.018,-,0.028,-,0.024,-,0.044,744,7.5,8.3
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,11/21/1997,1230,11,Fall,Loading,Other,<,0.02,244,13,-,0.482,-,0.536,-,1.34,1.877,-,0.011,-,0.041,-,0.012,-,0.048,820,4,8.1
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,11/25/1997,1500,11,Fall,Loading,Other,<,0.02,217,15.4,-,0.426,-,0.496,-,1.24,1.735,<,0.01,-,0.047,-,0.019,-,0.029,770,2.5,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,12/18/1997,1230,12,Fall,Loading,Other,-,0.069,182,15.2,-,0.409,-,0.45,-,1.58,2.025,<,0.01,-,0.021,-,0.017,-,0.019,985,2,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,01/06/1998,1240,1,Winter,Loading,Other,-,0.056,502,11.4,-,0.584,-,1.033,-,1.37,2.406,-,0.022,-,0.014,-,0.019,-,0.138,796,6.5,8.1
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,02/11/1998,1400,2,Winter,Loading,Other,-,0.087,210,13,-,0.423,-,0.488,-,1.35,1.838,<,0.01,-,0.02,<,0.01,<,0.01,934,3.5,8.3
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,03/21/2001,1330,3,Winter,Loading,Other,-,0.054,395,13.7,-,0.4522,-,0.5364,-,0.89,1.426,-,0.0182,<,0.018,-,0.009,-,0.026,816,5.35,8.3
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,04/18/2001,1045,4,Spring,Loading,Other,-,0.048,226,11.3,-,0.468,-,0.601,-,1.35,1.952,-,0.012,<,0.018,-,0.011,-,0.025,880,7.3,8.4
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,05/23/2001,1400,5,Spring,Loading,Other,-,0.106,603,8.9,-,0.525,-,0.863,-,0.67,1.529,-,0.026,E,0.012,-,0.0266,-,0.1172,766,16.7,8.1
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,07/18/2001,1150,7,Summer,Uptake,State,<,0.04,57,6.4,-,0.5,-,0.643,-,8.48,9.118,-,0.082,<,0.02,-,0.0382,-,0.0504,1049,22.3,8.1
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,08/29/2001,1000,8,Summer,Uptake,State,<,0.04,55,8,,,,,E,2.5,,E,0.04,E,0.041,,,,,944,19.9,8.1
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,09/18/2001,1030,9,Summer,Uptake,State,E,0.028,56,8.5,-,0.578,-,0.528,-,3.31,3.838,-,0.032,-,0.023,-,0.0555,-,0.0753,958,16,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,10/02/2001,945,10,Fall,Uptake,Other,-,0.054,175,8.3,-,0.45,-,0.661,-,1.17,1.826,-,0.012,-,0.03,-,0.0442,-,0.0772,790,15,7.9
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,11/08/2001,1230,11,Fall,Loading,Other,-,0.078,377,,,,-,0.558,-,0.86,1.422,-,0.009,E,0.01,,,-,0.0342,733,10,8.1
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,12/12/2001,1030,12,Fall,Loading,Other,-,0.08,314,10.9,-,0.525,-,0.539,-,1.07,1.606,-,0.011,E,0.014,-,0.0198,-,0.0344,791,4.9,8
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,01/28/2002,1045,1,Winter,Loading,Other,-,0.076,50.7,12.5,,,-,0.548,-,0.93,1.48,<,0.008,<,0.02,,,-,0.0187,906,3.9,8.1
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,02/26/2002,1030,2,Winter,Loading,Other,-,0.231,474,11.3,,,-,1.009,-,0.83,1.839,-,0.012,<,0.02,,,-,0.0388,1120,4.6,8
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,04/10/2002,1045,4,Spring,Loading,Other,-,0.071,476,10.7,,,-,0.776,-,0.8,1.572,-,0.011,<,0.02,,,-,0.0572,910,6.76,8
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,05/29/2002,945,5,Spring,Loading,Other,-,0.062,170,8.5,,,-,0.709,-,1.17,1.88,-,0.03,<,0.02,,,-,0.0516,836,17.6,7.9
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,06/26/2002,915,6,Spring,Loading,State,<,0.04,92.6,7.3,,,-,0.637,-,2.15,2.788,-,0.061,E,0.014,,,-,0.0898,937,23.6,7.7
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,07/24/2002,1100,7,Summer,Uptake,State,-,0.077,50.7,7.1,,,-,0.788,-,1.96,2.749,-,0.053,-,0.05,,,-,0.1224,874,20.8,7.7
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,10/29/2002,1045,10,Fall,Uptake,Other,-,0.112,67,11.1,,,-,0.557,-,1.98,2.54,-,0.021,-,0.031,,,-,0.0554,871,6.7,8.3
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,11/12/2002,1115,11,Fall,Loading,Other,-,0.097,113,9.1,,,-,0.535,-,1.11,1.648,-,0.013,-,0.027,,,-,0.0705,739,9.05,7.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,12/10/2002,1100,12,Fall,Loading,Other,-,0.137,211,13.9,,,-,0.59,-,1.7,2.285,-,0.01,-,0.047,,,-,0.0781,674,0.05,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,01/30/2003,1130,1,Winter,Loading,Other,-,0.424,120,13.8,,,-,0.966,-,3.16,4.128,-,0.041,-,0.027,,,-,0.0698,1710,0,8
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,02/12/2003,1000,2,Winter,Loading,Other,-,0.262,156,13.7,,,-,0.804,-,3.21,4.009,-,0.023,-,0.033,,,-,0.0742,1450,0,8.3
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,04/16/2003,930,4,Spring,Loading,Other,<,0.04,284,9.7,,,-,0.68,-,1.05,1.729,-,0.011,<,0.02,,,-,0.0463,968,13,8.1
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,05/14/2003,945,5,Spring,Loading,Other,<,0.04,292,9.7,,,-,0.675,-,1.28,1.956,-,0.022,<,0.02,,,-,0.0566,942,12.93,8.1
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,06/10/2003,1045,6,Spring,Loading,State,<,0.04,249,9,,,-,0.975,-,1.7,2.677,-,0.042,E,0.01,,,-,0.1297,1008,16.3,8
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,07/24/2003,930,7,Summer,Uptake,State,-,0.116,86,8.9,,,-,0.686,-,2.17,2.857,-,0.039,-,0.037,,,-,0.0862,1050,19.5,8.1
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,08/27/2003,830,8,Summer,Uptake,State,<,0.041,71,6.6,,,-,1.001,-,4.72,5.721,-,0.039,-,0.101,,,-,0.1979,941,22.41,7.8
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,10/22/2003,1015,10,Fall,Uptake,Other,<,0.04,67,9.9,,,,,-,2.3,2.866,-,0.036,-,0.052,,,-,0.0996,1042,10.5,8
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,11/25/2003,1100,11,Fall,Loading,Other,<,0.04,296,12.5,,,,,-,0.88,1.545,-,0.015,<,0.006,,,-,0.0633,814,4.9,8
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,12/09/2003,1130,12,Fall,Loading,Other,-,0.12,161,12.6,,,,,-,1.51,2.054,-,0.019,-,0.014,,,-,0.043,898,2,8.1
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,01/29/2004,1115,1,Winter,Loading,Other,-,0.143,150,14,,,,,-,1.5,1.947,-,0.025,-,0.011,,,-,0.0279,1605,0,7
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,02/25/2004,1000,2,Winter,Loading,Other,-,0.069,82,14.1,,,,,-,1.4,2.04,-,0.018,-,0.008,,,-,0.0416,2642,1.25,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,04/21/2004,1400,4,Spring,Loading,Other,-,0.168,139,11,,,,,-,1.75,2.79,-,0.043,E,0.005,,,-,0.0697,1257,13.4,8.1
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,05/12/2004,1000,5,Spring,Loading,Other,E,0.025,527,9,,,,,-,0.57,1.501,-,0.023,<,0.006,,,-,0.1419,913,18.18,8
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,06/23/2004,1200,6,Spring,Loading,State,-,0.054,323,9.4,,,,,-,0.72,1.41,-,0.017,-,0.018,,,-,0.0726,797,19.1,8.1
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,07/28/2004,1030,7,Summer,Uptake,State,<,0.04,293,8.4,,,,,-,1.56,2.418,-,0.024,-,0.032,,,-,0.1398,822,17.6,8.1
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,08/25/2004,900,8,Summer,Uptake,State,-,0.084,66,8.9,,,,,-,2.52,2.856,-,0.04,-,0.027,,,-,0.0595,1026,20.1,8.1
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,10/26/2004,1040,10,Fall,Uptake,Other,<,0.04,206,14.2,,,,,-,1.09,1.774,-,0.016,-,0.046,,,-,0.0923,816,11.5,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,12/16/2004,1015,12,Fall,Loading,Other,-,0.147,293,14.2,,,,,-,1.28,1.997,-,0.012,-,0.011,,,-,0.0428,1049,0.8,8.2
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,04/21/2005,1100,4,Spring,Loading,Other,-,0.216,102,9.5,,,,,-,2.06,2.827,-,0.049,-,0.008,,,E,0.0437,1238,12.1,8.1
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,06/29/2005,1130,6,Spring,Loading,State,-,0.204,117,7.2,,,,,-,2.29,3.084,-,0.059,-,0.048,,,-,0.1475,1060,23.4,7.6
MICHIGAN,LERI,4161820,4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",Urban,309,Wadeable,08/30/2005,1100,8,Summer,Uptake,State,-,0.112,67,7.7,,,,,-,1.75,2.404,-,0.035,-,0.066,,,-,0.1206,1003,20.8,8.1
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,04/14/1993,1300,4,Spring,Loading,Other,-,0.02,245,12,-,0.5,-,0.6,-,0.07,0.668,<,0.01,<,0.01,<,0.01,-,0.02,80,4,7.7
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,04/29/1993,1445,4,Spring,Loading,Other,-,0.04,350,10.1,-,0.6,-,0.6,<,0.05,0.625,<,0.01,<,0.01,-,0.03,-,0.03,79,9.5,7.5
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,05/06/1993,1300,5,Spring,Loading,Other,-,0.04,616,8.4,-,0.6,-,0.7,<,0.05,0.725,<,0.01,<,0.01,-,0.02,-,0.02,67,15,7.2
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,05/19/1993,1120,5,Spring,Loading,Other,-,0.03,158,10,-,0.5,-,0.7,<,0.05,0.725,<,0.01,<,0.01,-,0.01,<,0.01,112,12,7.7
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,06/22/1993,1330,6,Spring,Loading,State,-,0.04,586,6.3,-,0.7,-,0.7,<,0.05,0.725,<,0.01,-,0.02,<,0.01,-,0.04,77,19,7.4
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,07/01/1993,900,7,Summer,Uptake,State,-,0.07,265,7.6,-,0.8,-,0.8,<,0.05,0.825,<,0.01,<,0.01,-,0.02,-,0.03,99,17,7.5
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,07/29/1993,945,7,Summer,Uptake,State,-,0.02,75,6.7,-,0.4,-,0.4,<,0.05,0.425,<,0.01,<,0.01,-,0.04,-,0.04,202,20.5,8
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,08/17/1993,845,8,Summer,Uptake,State,-,0.02,55,7,-,0.4,-,0.4,<,0.05,0.425,<,0.01,<,0.01,<,0.01,-,0.01,216,20.8,8.3
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,09/09/1993,930,9,Summer,Uptake,State,-,0.03,53,8.6,-,0.4,-,0.3,<,0.05,0.325,<,0.01,<,0.01,-,0.03,-,0.02,210,14.5,8
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,09/15/1993,900,9,Summer,Uptake,State,-,0.04,419,7.6,-,0.7,-,0.8,<,0.05,0.825,<,0.01,<,0.01,-,0.02,-,0.03,118,13,7.5
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,10/20/1993,1100,10,Fall,Uptake,Other,-,0.05,104,10.6,-,0.5,-,0.4,<,0.05,0.425,<,0.01,-,0.01,-,0.01,-,0.02,154,7,7.8
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,11/22/1993,1300,11,Fall,Loading,Other,-,0.07,79,12.3,-,0.5,-,0.4,-,0.07,0.467,-,0.01,<,0.01,<,0.01,<,0.01,140,1,7.5
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,12/20/1993,1020,12,Fall,Loading,Other,-,0.04,67,12.4,-,0.3,-,0.2,-,0.12,0.32,<,0.01,<,0.01,<,0.01,-,0.01,193,0,7.9
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,01/24/1994,1200,1,Winter,Loading,Other,-,0.12,41,9.9,-,0.3,-,0.3,-,0.2,0.5,-,0.03,<,0.01,-,0.01,-,0.03,257,0,7.1
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,02/15/1994,1400,2,Winter,Loading,Other,-,0.12,37,10.2,-,0.2,-,0.2,-,0.2,0.4,<,0.01,<,0.01,-,0.02,-,0.02,248,0,7.6
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,03/28/1994,1040,3,Winter,Loading,Other,-,0.07,55,,-,0.2,-,0.3,-,0.14,0.44,<,0.01,<,0.01,<,0.01,<,0.01,192,0.5,8.1
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,04/19/1994,1045,4,Spring,Loading,Other,-,0.1,220,10.4,-,0.5,-,0.9,-,0.09,0.993,<,0.01,<,0.01,<,0.01,-,0.04,97,8,7.7
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,04/25/1994,945,4,Spring,Loading,Other,-,0.06,181,9.3,-,0.5,-,0.7,-,0.08,0.778,<,0.01,<,0.01,-,0.02,-,0.02,113,10,7.6
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,05/23/1994,945,5,Spring,Loading,Other,<,0.01,88,8,-,0.5,-,0.5,<,0.05,0.525,<,0.01,<,0.01,<,0.01,-,0.02,142,18.5,7.6
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,06/27/1994,1400,6,Spring,Loading,State,-,0.03,69,11.6,-,0.6,-,0.5,<,0.05,0.525,<,0.01,-,0.01,-,0.02,-,0.04,155,23.5,8
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,07/27/1994,1410,7,Summer,Uptake,State,-,0.04,160,8.5,-,0.9,-,0.9,<,0.05,0.925,<,0.01,<,0.01,-,0.01,-,0.03,113,19,8
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,08/17/1994,1440,8,Summer,Uptake,State,<,0.01,37,9.5,-,0.4,-,0.5,<,0.05,0.525,<,0.01,<,0.01,<,0.01,-,0.02,190,22,8.2
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,09/01/1994,1145,9,Summer,Uptake,State,-,0.01,68.7,9.4,-,0.3,-,0.3,-,0.06,0.358,<,0.01,<,0.01,-,0.01,-,0.02,188,15,8
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,09/22/1994,1000,9,Summer,Uptake,State,-,0.02,178,7.5,-,1.1,-,1,<,0.05,1.025,<,0.01,<,0.01,-,0.03,-,0.03,107,16.5,7.5
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,11/02/1994,920,11,Fall,Loading,Other,<,0.015,86,12,-,0.4,-,0.5,<,0.05,0.525,<,0.01,-,0.01,<,0.01,-,0.01,136,4,7.5
WISCONSIN,WMIC,4063700,4063700,"POPPLE RIVER NEAR FENCE, WI",Reference,139,Wadeable,11/30/1994,1123,11,Fall,Loading,Other,-,0.02,75,12.2,-,0.4,-,0.4,-,0.08,0.48,<,0.01,<,0.01,<,0.01,-,0.01,162,0,7.8
